,Spanish,English
1395,"Siguiendo las simulaciones numéricas de SAFFMAN y SCHATZMAN [134], proponemos estudiar este fenómeno de una forma mas realística considerando dos calles infinitas de parches de vorticidad (vortex patches).","The author considered two parallel staggered rows of Dirac masses, with opposite strength, that translate at the same speed."
1396,"Mediante la desingularizacion del modelo de puntos de vorticidad propuesto por ´ VON KARM ´ AN´ , somos capaces de demostrar rigurosamente las simulaciones numéricas propuestas por SAFFMAN y SCHATZMAN.","Following the numerical simulations of SAFFMAN and SCHATZMAN [134], we propose to study this phenomenon in a more realistic way using two infinite arrows of vortex patches."
1397,"• El capítulo 4 incluye el trabajo [66], el cual es una colaboración con mi supervisor de tesis T. HMIDI y con J. MATEU; esta actualmente sometido a publicación.","Hence, by desingularizating the system of point vortices, we are able to rigorously prove these numerical observations • Chapter 4 is the content of [66], which is a collaboration with my thesis advisor T. HMIDI and with J. MATEU, and is currently submitted for publication."
1398,Se centra en el estudio de soluciones periódicas para el modelo tridimensional quasi–geostofico sin viscosidad.,It aims to study time periodic solutions for the 3D inviscid quasi–geostrophic model.
1399,"Mostramos la existencia de parches que rotan, los cuales son una perturbación de parches estacionarios que son superficies de revolución alrededor del eje vertical.",We show the existence of non trivial rotating patches by suitable perturbation of stationary solutions given by generic revolution shapes around the vertical axis.
1400,La construcción de estas soluciones especiales se consigue mediante teoría de bifurcación.,The construction of those special solutions is achieved through bifurcation theory.
1401,"En general, el problema espectral es muy delicado y depende fuertemente de la solución estacionaria inicial.","In general, the spectral problem is very delicate and strongly depends on the shape of the initial stationary solutions."
1402,"Restringiéndonos a una clase de superficies de revolución y explotando la forma particular de nuestro modelo, somos capaces de implementar la bifurcación a partir del autovalor más grande de una familia de operadores tipo Fredholm en una dimensión.","Restricting ourselves to a particular class of revolution shapes and exploiting the particular structure of our model, we are able to implement the bifurcation at the largest eigenvalue of a family of 1D Fredholm type operators."
1403,• El capitulo 5 explica algunos trabajos en proceso de esta tesis.,• Chapter 5 is devoted to explain some works in progress of this dissertation.
1404,Algunas conclusiones y perspectivas de trabajo son también dadas a final de este capıtulo.,Some conclusions of the above mentioned works together with some new perspective and future works are also given at the end of this chapter.
1405,"• Finalmente, en los apéndices A, B y C damos algunos resultados necesarios sobre teoría de bifurcación, teoría del potencial y funciones especiales.","• Finally, Appendices A, B and C collect some necessary results about bifurcation theory, potential theory and special functions."
1406,Esta tesis se centra en la existencia de soluciones periódicas en tiempo de modelos hamiltonianos que surgen en Mecánica de Fluidos.,This dissertation is centered around the existence of time–periodic solutions for Hamiltonian models that arise from Fluid Mechanics.
1407,"En la primera parte, exploraremos en el plano soluciones con movimiento rígido (rotaciones puras o translaciones) con distribución uniforme o no uniforme para modelos como las ecuaciones de Euler incompresibles o el modelo quasi–geostrofico generalizado.","In the first part, we explore relative equilibria taking the form of rigid motion (pure rotations or translations) in the plane with uniform and non uniform distributions for standard models like the incompressible Euler equations or the generalized quasi–geostrophic equation."
1408,"En la segunda parte, nos centraremos en un estudio similar para el sistema quasi–geostrofico tridimensional.","In the second part, we focus on a similar study for the 3D quasi–geostrophic system."
1409,"El estudio de este modelo muestra una gran riqueza comparado con los modelos bidimensionales, esto es debido al conjunto de soluciones estacionarias y también a la gran diversidad de problemas espectrales asociados.",The study of this model shows a remarkable diversity compared to the 2D models due to the existence of a large set of stationary solutions or the variety of the associated spectral problems.
1410,"En la ultima parte, mostramos varios trabajos en desarrollo de esta tesis junto con algunas conclusiones y perspectivas.","In the last part, we show some works in progress of this dissertation, and also some conclusions and perspectives."
1411,"A continuación, explicaremos brevemente los contenidos de la tesis.","In what follows, we briefly explain the contents of this thesis and the works contained in it."
1412,• En el primer capitulo presentamos el estado del arte acerca de los principales temas tratados en esta tesis y otros temas relacionados.,"• Chapter 1 deals with a general introduction to the above mentioned models, the contribution of this dissertation and related literature."
1413,Esta dividido en dos secciones: las Ecuaciones de Euler bidimensionales y el sistema quasi–geostrofico tridimensional.,It is divided in two sections: two– dimensional Euler equations and three–dimensional quasi–geostrophic system.
1414,"• El capítulo 2 esta enfocado al trabajo [67], el cual es una colaboración con mis supervisores de tesis T. HMIDI y J. SOLER.","• Chapter 2 is devoted to the work [67], which is a collaboration with my thesis advisors T. HMIDI and J. SOLER."
1415,Este trabajo esta actualmente aceptado para publicacion en Archive for Rational Mechanics and Analysis.,This work is currently accepted for publication in Archive for Rational Mechanics and Analysis.
1416,"En este capitulo, nos centramos en la existencia de soluciones no uniformes, con soporte compacto en dominios acotados, que rotan en las Ecuaciones de Euler bidimensionales.","There, we focus on the existence of non uniform rotating solutions for the 2D Euler equations, which are compactly supported in bounded domains."
1417,La principal idea es la bifurcación desde soluciones radiales (las cuales son estacionarias).,The main idea is the bifurcation from stationary radial solutions.
1418,El sistema esta compuesto de dos ecuaciones acopladas no lineales para la forma del soporte y para la densidad dentro de el.,The system reduces to two coupled nonlinear equations for the shape of the support and the density inside it.
1419,"Analizaremos profundamente el diagrama de bifurcación alrededor de perfiles cuadráticos, esto es (A|x| 2 + B)1D, usando el teorema de Crandall–Rabinowitz y propiedades refinadas de funciones hipergeométricas.","We will deeply analyze the bifurcation diagram around a quadratic profile, i.e."
1420,"• El tercer capitulo se centra en el trabajo [65], el cual esta publicado en Nonlinearity.","(A|x| 2 + B)1D, by using Crandall–Rabinowitz theorem and also refined properties of hypergeometric functions."
1421,Este capítulo propone un modelo para el fenómeno conocido como Karm´ an Vortex Street que aparece en ecuaciones de transporte no lineales.,"• Chapter 3 refers to the work [65], which is published in Nonlinearity."
1422,"Los primeros intentos teóricos para entender este modelo fueron los de VON KARM ´ AN´ [89, 90] mediante un sistema de puntos de vorticidad.",This chapter aims to provide a robust model for the well–known phenomenon of Karm´ an Vortex Street arising ´ in nonlinear transport equations.
1423,"El autor considero dos calles paralelas de masa de Dirac, con fuerza opuesta, que se trasladan a velocidad constante.","The first theoretical attempt to model this pattern was given by VON KARM ´ AN´ [89, 90] using a system of point vortices."
1424,"Siguiendo las simulaciones numéricas de SAFFMAN y SCHATZMAN [134], proponemos estudiar este fenómeno de una forma mas realística considerando dos calles infinitas de parches de vorticidad (vortex patches).","The author considered two parallel staggered rows of Dirac masses, with opposite strength, that translate at the same speed."
1425,"Mediante la desingularizacion del modelo de puntos de vorticidad propuesto por ´ VON KARM ´ AN´ , somos capaces de demostrar rigurosamente las simulaciones numéricas propuestas por SAFFMAN y SCHATZMAN.","Following the numerical simulations of SAFFMAN and SCHATZMAN [134], we propose to study this phenomenon in a more realistic way using two infinite arrows of vortex patches."
1426,"• El capítulo 4 incluye el trabajo [66], el cual es una colaboración con mi supervisor de tesis T. HMIDI y con J. MATEU; esta actualmente sometido a publicación.","Hence, by desingularizating the system of point vortices, we are able to rigorously prove these numerical observations • Chapter 4 is the content of [66], which is a collaboration with my thesis advisor T. HMIDI and with J. MATEU, and is currently submitted for publication."
1427,Se centra en el estudio de soluciones periódicas para el modelo tridimensional quasi–geostofico sin viscosidad.,It aims to study time periodic solutions for the 3D inviscid quasi–geostrophic model.
1428,"Mostramos la existencia de parches que rotan, los cuales son una perturbación de parches estacionarios que son superficies de revolución alrededor del eje vertical.",We show the existence of non trivial rotating patches by suitable perturbation of stationary solutions given by generic revolution shapes around the vertical axis.
1429,La construcción de estas soluciones especiales se consigue mediante teoría de bifurcación.,The construction of those special solutions is achieved through bifurcation theory.
1430,"En general, el problema espectral es muy delicado y depende fuertemente de la solución estacionaria inicial.","In general, the spectral problem is very delicate and strongly depends on the shape of the initial stationary solutions."
1431,"Restringiéndonos a una clase de superficies de revolución y explotando la forma particular de nuestro modelo, somos capaces de implementar la bifurcación a partir del autovalor más grande de una familia de operadores tipo Fredholm en una dimensión.","Restricting ourselves to a particular class of revolution shapes and exploiting the particular structure of our model, we are able to implement the bifurcation at the largest eigenvalue of a family of 1D Fredholm type operators."
1432,• El capitulo 5 explica algunos trabajos en proceso de esta tesis.,• Chapter 5 is devoted to explain some works in progress of this dissertation.
1433,Algunas conclusiones y perspectivas de trabajo son también dadas a final de este capıtulo.,Some conclusions of the above mentioned works together with some new perspective and future works are also given at the end of this chapter.
1434,"• Finalmente, en los apéndices A, B y C damos algunos resultados necesarios sobre teoría de bifurcación, teoría del potencial y funciones especiales.","• Finally, Appendices A, B and C collect some necessary results about bifurcation theory, potential theory and special functions."
1435,"El análisis de los procesos de acumulación, erosión y transporte de sedimentos en tuberías de saneamiento unitario es esencial en los sistemas de drenaje urbano.","The analysis of the sediment accumulation, erosion and transport processes in combined sewers is a key issue within urban drainage systems."
1436,Estos sedimentos representan la mayor fuente de contaminación dentro de los sistemas de saneamiento hacia el medio receptor.,Sewer sediments represent the main source of pollution in sewer systems to the receiving environment.
1437,El propósito de esta tesis es estudiar en detalle estos procesos para poder plantear soluciones óptimas que den lugar a un desarrollo urbano sostenible.,This thesis aims to study in detail these phenomena to propose optimal solutions that lead to sustainable urban development.
1438,"Para ello, se ha ensayado la eficiencia de autolimpieza y de ausencia de obstrucciones por sólidos gruesos en tuberías de saneamiento unitario con geometrías ovoides en comparación con tuberías circulares.","To this end, the self-cleansing efficiency and the absence of blockages by gross solids in egg-shaped pipes were tested in comparison with circular sewer pipes."
1439,"Además, como gran elemento diferenciador, se ha puesto en marcha una Plataforma Científica que permite ensayar diferentes conducciones con agua residual urbana.","In addition, as a major differentiating element, a Flume Test Facility was set up to perform in-sewer deposition, erosion and transport experiments with various pipes by supplying urban wastewater."
1440,"En este modelo se han desarrollado nuevas técnicas y metodologías para medir con mayor precisión la acumulación y transporte de sedimentos en tuberías, así como para analizar sus propiedades fisicoquímicas.","In this facility, new techniques and methodologies were developed to increase the accuracy in the measurement of the accumulation and transport of in-sewer sediments, as well as to analyse their physicochemical properties."
1441,"Asimismo, se han realizado ensayos en modelos a escala reducida para caracterizar la concentración y el tamaño de partículas en suspensión a través de sensores acústicos.","Furthermore, experiments were also performed on small-scale models to characterise the concentration and size of suspended particles by using acoustic sensors."
1442,"Como resultado, se ha obtenido un gran conjunto de datos que podrá utilizarse para el desarrollo de estrategias avanzadas de diseño, operación y mantenimiento de sistemas de saneamiento unitario.","As a result, a large dataset was obtained to develop advanced strategies for the design, operation and maintenance of combined sewer systems."
1443,"El emprendimiento constituye uno de los principales motores de la competitividad, la innovación y el crecimiento de una sociedad y la educación tiene un papel importante para promover actitudes emprendedoras.","Entrepreneurship is one of the main drivers of competitiveness, innovation and growth of a society, and education has an important role in promoting entrepreneurial attitudes."
1444,"En España, muchas instituciones en su mayoría públicas, entre ellas la Universidad, impulsan el espíritu emprendedor en los jóvenes elaborando programas de formación y con medidas de apoyo que se traducen en actividades diversas como premios, jornadas, cursos o eventos sobre esta temática concreta.","In Spain, many institutions, most of them public− including the University− promote the entrepreneurial spirit in young people by developing training programs and support measures that result in various activities such as awards, conferences, courses or events on this particular topic."
1445,La cartelería publicitaria es un soporte habitual para que esa oferta educativa llegue a su público objetivo.,Advertising posters are a regular support for this educational offer to reach its target audience.
1446,"Sin embargo, a la vista de la baja participación en las actividades promocionadas, no hay evidencia de que las campañas publicitarias de emprendimiento sean muy eficaces.","However, in view of the low participation in the promoted activities, there is no evidence that entrepreneurial advertising campaigns are very effective."
1447,"Ello puede deberse, en parte, a que los carteles no resultan atractivos para su target, aspecto fundamental en comunicación persuasiva pues un estímulo tiene que ser capaz de llamar la atención y generar cierto vínculo emocional...","This may be due, in part, to the fact that posters are not attractive to their target, a fundamental aspect in persuasive communication since a stimulus has to be capable of attracting attention and generating a certain emotional bond..."
1448,"Desde que John Snow analizara espacialmente los casos de cólera de la epidemia de Londres de 1854, han sido muchas las disciplinas que se han beneficiado de la existencia de métodos estadísticos espacio-temporales: agricultura, astronomía, biología, epidemiología, geología, hidrología, meteorología y teledetección, entre otras.","Since physician John Snow analyzed the spatial distribution of cholera cases detected in the 1854 epidemic in London, many disciplines have benefited from the existence of spatio-temporal statistical methods: agriculture, astronomy, biology, epidemiology, geology, hydrology, meteorology, and remote sensing, among others."
1449,Esta tesis se centra en el desarrollo y aplicación de estos métodos en el contexto de dos disciplinas: la seguridad vial y la criminología.,This thesis therefore focuses on the development and application of spatio-temporal methods in the context of two disciplines: traffic safety analysis and criminology.
1450,"En particular, un objetivo capital ha sido el de detectar lagunas de investigación en la literatura actualmente disponible.","In particular, a capital objective has been to detect research gaps in the currently available literature."
1451,"Así pues, la investigación de diversos problemas que surgen de forma habitual en estas dos áreas, los cuales requieren de un tratamiento estadístico concreto, ha llevado a estructurar la tesis de la forma siguiente.","Thus, the investigation of several types of problems that usually arise in these two fields, which require a specific statistical approach, has led to the structuring of this thesis as follows."
1452,"En primer lugar, tras un capítulo introductorio, se exponen dos estudios sobre seguridad vial sobre una estructura de tipo red.","Firstly, after an introductory chapter, two studies in the context of traffic safety analysis where the use of a linear network structure is fundamental are shown."
1453,"Así pues, el Capítulo 2 contiene un análisis multivariante a nivel de calle en el que se distingue entre zonas de intersección y de no intersección.",The first one contains a street-level multivariate analysis of the occurrence of traffic accidents accounting for the presence of intersection and non-intersection segments.
1454,"Seguidamente, en el Capítulo 3 se presenta un método para la detección de “hotspots” de riesgo diferencial sobre una red.","Next, in Chapter 3, a method is presented and employed for the detection of differential risk ""hotspots"" along a network."
1455,"El Capítulo 4 incluye un análisis espacio-temporal de un conjunto de datos de robos a vivienda centrado en el fenómeno de casi-repetición, el cual es capital en criminología.","Chapter 4 includes a spatio-temporal analysis of a burglary dataset focused on the phenomenon of near-repetition, which is capital in the field of criminology."
1456,"La versión clásica del test de Knox es adaptada para contemplar la existencia de heterogeneidad espacio-temporal en el riesgo de robo, lo que permite obtener una visión más precisa de la magnitud del fenómeno.","The classic version of the Knox test is adapted to account for spatio-temporal burglary risk heterogeneity, which provides a more accurate representation of the magnitude of the phenomenon."
1457,"En concreto, se propone un ajuste adecuado en un contexto de ausencia de variación espacio-temporal tanto en la variable exposición como en las covariables.","Specifically, an adjustment is proposed that is suitable in a context of absence of spatial-temporal variation in both the exposure variable and the covariates."
1458,El Capítulo 5 incluye un estudio detallado del problema de la unidad de área modificable (MAUP) en el contexto del análisis de la seguridad vial.,Chapter 5 includes a detailed study of the modifiable area unit problem (MAUP) in the context of traffic safety analysis.
1459,"Como novedad frente a estudios previos, la escala y la zonificación de las estructuras espaciales son controladas de forma explícita.","As a novelty compared to previous studies, the scale and zoning of the spatial structures considered are explicitly controlled."
1460,"Además, el análisis no solo se centra en las consecuencias finales en términos de estimación y precisión de los modelos, sino en las alteraciones que sufren las variables.","Furthermore, the analysis does not only focus on the final consequences in terms of estimation and precision of the models, but also on the alterations that occur in the different variables involved."
1461,El Capítulo 6 se dedica a la comparación de varias metodologías que permiten analizar cómo la proximidad a ciertos lugares influye en la incidencia de un evento de interés.,Chapter 6 is dedicated to the comparison of several methodologies that can be selected to analyze how the proximity to certain places influences the incidence of an event of interest.
1462,"En concreto, esta comparación se realiza para valorar la relación existente entre los accidentes de tráfico y la localización de centros educativos.","Specifically, this comparison is made to assess the relationship between traffic accidents and the location of educational centers."
1463,El Capítulo 7 se centra en analizar una cuestión a la que se ha dado gran importancia en criminología cuantitativa: la pérdida de fiabilidad de un análisis como consecuencia de la presencia de eventos no geocodificados.,Chapter 7 focuses on analyzing an issue that has been given great importance in quantitative criminology: the loss of reliability of analyses as a result of the presence of non-geocoded events.
1464,Se ha estimado que alcanzar un 85% en la tasa de geocodificación es lo suficientemente aceptable como para analizar los datos.,It has been estimated that reaching 85% geocoding success rate is enough to carry out further analysis of the data.
1465,En esta tesis se reestima este porcentaje teniendo en cuenta algunos factores y métodos no tenidos en cuenta en la estimación inicial.,"In this thesis, this percentage is reestimated taking into account some factors and methods not taken into account in the initial estimation."
1466,Se concluye que geocodificar el 85% de los eventos puede no ser suficiente bajo ciertas condiciones.,It is concluded that reaching 85% success rate in the geocoding process may not be sufficient under certain conditions.
1467,"Finalmente, el Capítulo 8 incluye la descripción de dos paquetes de R que han sido desarrollados durante esta tesis: SpNetPrep, que permite el preprocesado y depuración de una estructura de tipo red, y DRHotNet, que implementa el procedimiento de detección de “hotspots” descrito en el Capítulo 3.","Finally, Chapter 8 includes the description of two R packages that have been developed during this thesis: SpNetPrep, which allows the preprocessing and curation of a linear network, and DRHotNet, which implements the ""hotspot"" detection procedure described in Chapter 3."
1468,"Las aplicaciones Big Data actuales han evolucionado de forma significativa, desde flujos de trabajo basados en procesamiento por lotes hasta otros más complejos que pueden requerir múltiples etapas de procesamiento usando distintas tecnologías, e incluso ejecutándose en tiempo real.","Current Big Data applications have significantly evolved from its origins, moving from mostly batch workloads to more complex ones that may involve many processing stages using different technologies or even working in real time."
1469,"Por otra parte, para desplegar estas aplicaciones, los clusters ‘commodity’ se han reemplazado en algunos casos por paradigmas más flexibles como el Cloud, o incluso por otros emergentes como la computación ‘serverless’, requiriendo ambos paradigmas de tecnologías de virtualización.","Moreover, to deploy these applications, commodity clusters have been in some cases replaced in favor of newer and more flexible paradigms such as the Cloud or even emerging ones such as serverless computing, usually involving virtualization techniques."
1470,Esta Tesis propone dos entornos que proporcionan formas alternativas de realizar un análisis en profundidad y una mejor gestión de los recursos de aplicaciones Big Data desplegadas en entornos virtuales basados en contenedores software.,This Thesis proposes two frameworks that provide alternative ways to perform indepth analysis and improved resource management for Big Data applications deployed on virtual environments based on software containers.
1471,"Por un lado, el entorno BDWatchdog permite realizar un análisis de grano fino y en tiempo real en lo que respecta a la monitorización de los recursos del sistema y al perfilado del código.","On the one hand, the BDWatchdog framework is capable of performing real-time, fine-grain analysis in terms of system resource monitoring and code profiling."
1472,"Por otro lado, se describe un entorno para el reescalado dinámico y en tiempo real de los recursos de acuerdo a un conjunto de políticas configurables.","On the other hand, a framework for the dynamic and real-time scaling of resources according to several tuning policies is described."
1473,"La primera política propuesta se centra en el reescalado automático de los recursos de los contenedores de acuerdo al uso real que las aplicaciones hacen de los mismos, proporcionando así un entorno ‘serverless’.","The first proposed policy revolves around the automatic scaling of the containers’ resources according to the real usage of the applications, thus providing a serverless environment."
1474,"Además, se presenta una política alternativa centrada en la gestión energética que permite implementar los conceptos de limitación y presupuesto de potencia, pudiendo aplicarse a contenedores, aplicaciones o incluso usuarios.","Furthermore, an alternative policy focused on energy management is presented in a scenario where power capping and budgeting functionalities are implemented for containers, applications or even users."
1475,"En general, los entornos propuestos en esta Tesis tratan de resaltar el potencial de aplicar nuevas formas de analizar y ajustar los recursos de las aplicaciones Big Data desplegadas en clusters de contenedores, incluso en tiempo real.","Overall, the frameworks proposed in this Thesis aim to showcase how novel ways of analyzing and tuning the resources given to Big Data applications in container clusters are possible, even in real time."
1476,"Los casos de uso que se han presentado son ejemplos de esto, demostrando que las aplicaciones Big Data pueden adaptarse a nuevas tecnologías o paradigmas sin tener que cambiar su características más intrínsecas.","The supported use cases that were presented are examples of this, and show how Big Data applications can be adapted to newer technologies or paradigms without having to lose their distinctive characteristics."
1477,La fauna silvestre está asediada.,Wildlife is under siege.
1478,"Y ésta no es solo una frase impactante con la que empezar una tesis, tristemente, es una realidad.","And this is not only a fancy sentence to start a thesis, sadly, it is a fact."
1479,"En el último siglo, muchas especies han disminuido drásticamente, mientras que otras afrontan su extinción debido, principalmente, a los rápidos cambios (y a gran escala) ocurridos tanto en hábitats como en ecosistemas.","Over the last century, many wildlife species have seriously declined and many others face their extinction due to rapid and large-scale changes in habitats and ecosystems."
1480,"El cambio climático, las especies invasoras, la caza ilegal y la sobrepesca son sólo algunas de las principales amenazas que afectan a las poblaciones de animales silvestres en la actualidad.","Climate change, invasive species, illegal hunting and overfishing are only some of the main threats affecting animal populations nowadays."
1481,"Para abordar este problema, se requiere de un compromiso a todos los niveles, desde las comunidades locales hasta los gobiernos, pasando por los expertos, la educación y la investigación.","To address these concerns will require commitment at all levels, from local communities to governments, as well as experts, education and research."
1482,"De hecho, la investigación es una herramienta fundamental para la conservación de las poblaciones silvestres.","Indeed, research is a fundamental tool for conservation."
1483,"Entender los factores que afectan a las poblaciones nos permite mejorar su gestión ası́ como su seguimiento, y por lo tanto, su conservación.","Understanding the factors affecting wildlife populations allow us to improve the management of animal populations and therefore, their conservation."
1484,"En las últimas décadas ha habido un gran aumento en la cantidad (y la variedad) de datos recogidos en los sistemas ecológicos, lo que ha conducido al desarrollo de modelos estadı́sticos más complejos.",The recently increase in the amount (and variety) of data collected on ecological systems has led to the development of more complex statistical models.
1485,Esta complejidad hace que el proceso inferencial sea difı́cil de llevar a cabo.,This complexity has made the inferential process challenging to perform.
1486,La perspectiva de la estadı́stica Bayesiana aparece como una buena alternativa para realizar dicho proceso inferencial debido a los avances computacionales ocurridos en las últimas décadas.,The Bayesian approach arises as an alternative to address these issues due to the computational advances occurred in the last decades.
1487,"Además, permite incorporar de manera sencilla la información inicial (si existe y está diponible) ası́ como tiene en cuenta la incertidumbre relativa tanto a los modelos como a los parámetros.","Further, prior information (if available) can be easily incorporated as well as this approach takes fuller account of the uncertainties related to models and parameters."
1488,"En este trabajo investigamos las probabilidades de supervivencia, de recaptura, de recuperación y las probabilidades de migración en el contexto de los modelos de captura-recaptura(-recuperación).","In this work we investigate survival, recapture, recovery and migration probabilities in the context of capture-recapture(-recovery) models."
1489,"Estos modelos tienen en cuenta la detección imperfecta de los individuos, algo muy habitual en los sistemas ecológicos.","These models account for imperfect detection, a common issue in ecological systems."
1490,"De hecho, si la detección imperfecta no se tiene en consideración en el modelo puede causar sesgos en las estimaciones de los parámetros.","Indeed, if imperfect detection is not taken into account, it may cause biases in estimated demographic parameters of interest."
1491,"Este trabajo se enmarca en un contexto real, en concreto, el estudio de una colonia de aves marina, el Arao común (Uria aalge).","The context of this work is a real one, in particular, a seabird species, the common guillemot (Uria aalge)."
1492,Las aves marinas se consideran centinelas del mar.,Seabirds are sentinels of the sea.
1493,"Los cambios en sus poblaciones reflejan los cambios producidos en el mar, por lo que se consideran bioindicadoras de cambios medioambientales.","Their populations reflect conditions over large spatial and long term scales, making them bioindicators of environmental change."
1494,"Asimismo, el cálculo de las probabilidades de supervivencia juvenil en aves marinas es difı́cil debido a la ecologı́a de las especies.","Further, the estimation of juvenile survival probabilities in seabirds is far from simple, mainly due to their ecological characteristics."
1495,"Por todo ello, esta tesis no solo supone un reto a nivel estadı́stico sino también a nivel ecológico.","Therefore, this thesis supposes not only a challenge from statistical perspective but also from ecological one."
1496,"Con todo esto en mente, la estructura de la tesis es la siguiente.","With all this in mind, this thesis is structured as follows."
1497,El Capı́tulo 1 ofrece la motivación ası́ como una revisión general de los métodos de captura-recaptura(-recuperación) y los modelos estadı́sticos asociados.,Chapter 1 is devoted to provide the motivation along with an overview of the capture-recapture methods and associated statistical models.
1498,En este Capı́tulo presentamos en detalle los dos modelos utilizados: los modelos de Cormack-Jolly-Seber (CJS) y los modelos de marcaje-recaptura-recuperación (modelos integrados).,"After that, we explain in detail the two models used: Cormack-Jolly-Seber (CJS) models and mark-recapture-recovery (MRR) models."
1499,"Además, este capı́tulo ofrece una introducción a la estadı́stica Bayesiana, ası́ como una descripción de uno de los principales métodos para llevarla a cabo, los métodos Markov chain Monte Carlo (MCMC).","Furthermore, we give an introduction of Bayesian inference, before describing the Markov chain Monte Carlo (MCMC) methods."
1500,"Por último, concluimos este Capı́tulo con una breve explicación de los dos algoritmos de simulación básicos basados en Métodos Monte Carlo de cadenas de Markov más conocidos (Metropolis-Hastings y Gibbs sampler), junto con una relación de programas y páginas web para la implementación de una gran variedad de modelos de captura-recaptura(-recuperación).","Lastly, we conclude with a brief explanation of the two basic Markov chain simulation algorithms (Metropolis-Hastings and Gibbs sampler), as well as we provide useful software packages and web pages to implement a large variety of capture-recapture(-recovery) models."
1501,El Capı́tulo 2 ofrece el contexto ecológico de esta tesis.,Chapter 2 takes a brief look at the ecological context of this thesis.
1502,"Para ello, presentamos la especie objeto de estudio, el Arao común, ası́ como la colonia de estudio, Stora Karlsö (Gotland, Suecia).","To do so, we introduce the species focus of this research, the common guillemot, as well as the study colony, Stora Karlsö (Gotland, Sweden)."
1503,"En este capı́tulo destacamos algunas de sus principales caracterı́sticas ecológicas, caracterı́sticas que necesitaremos conocer para el desarrollo de modelos estadı́sticos biológicamente motivados.",We briefly provide some of its main ecological characteristics that will be necessary to know in order to fit statistical models biologically motivated.
1504,La parte principal de este Capı́tulo consiste en una descripción de las dos bases de datos que han motivado el desarrollo metodológico realizado en esta tesis: una base de datos de captura-recaptura y otra de marcaje-recaptura-recuperación.,"The main part of this Chapter consists in a detailed description of the two data sets that motivated the methodological developments performed in this thesis, a capture-recapture and a mark-recapture- recovery database."
1505,"En los Capı́tulos 3, 4 y 5 presentamos los estudios desarrollados a lo largo de esta tesis.","Chapters 3, 4 and 5 are dedicated to display the studies performed along this thesis."
1506,"En particular, el Capı́tulo 3 ofrece estimaciones fiables de supervivencia juvenil para el Arao común.","In particular, Chapter 3 is devoted to provide reliable juvenile survival estimates for common guillemots."
1507,"La novedad de este trabajo radica en que los individuos inmaduros de esta especie (y en general, de las aves marinas) no pueden ser observados debido a que pasan largas temporadas en el mar.","The novelty of this work lies in the difficulty on the assessment of juvenile survival due to in this species (and in general, in most seabird species) young birds spend large periods at sea, remaining hence unobservable."
1508,"Sin embargo, esta colonia tiene una caracterı́stica especial: una elevada proporción de individuos inmaduros son observados, lo que permite obtener dichas estimaciones fiables de supervivencia juvenil.","However, the study colony has an special feature: a big proportion of immature birds are resighted allowing so to provide those reliable juvenile survival estimates."
1509,"Además, este trabajo representa una primera aproximación al problema del monitoreo parcial, el cual causa sesgos en las estimaciones de los parámetros de interés.","Further, this work represents a first approximation to the problem of partial monitoring that causes bias in parameter estimates."
1510,"Para ello, adoptamos una aproximación subjetiva Bayesiana, de manera que incorporamos información previa acerca de las áreas donde el problema de monitoreo parcial está presente.","In particular, we adopt a subjective Bayesian approach so that we incorporate prior information corresponding to the areas where the partial monitoring is affecting."
1511,El Capı́tulo 4 incorpora una metodologı́a comúnmente utilizada en los estudios médicos de supervivencia en el contexto de los modelos de captura-recaptura en ecologı́a.,Chapter 4 incorporates a methodology commonly performed in medical survival studies in the context of ecological capture-recapture framework.
1512,"En particular, mostramos cómo las historias de captura se presentan de manera diferente dependiendo de la escala temporal escogida.","In particular, we show how differently the capture histories are presented depending on the selected temporal scale."
1513,"Además, en este Capı́tulo presentamos cómo el uso de la escala temporal alternativa presentada (la edad) permite una mejor interpretación de los parámetros del modelo cuando la edad es el principal interés en el estudio.","Further, the use of the alternative temporal scale presented (the age) may allow a better interpretation of model parameters when age is the primary interest."
1514,"Finalmente, en el Capı́tulo 5 ofrecemos un contexto integrado de marcaje-recaptura-recuperación para estudios parcialmente monitorizados.","Finally, in Chapter 5 we provide an integrated mark-recapture-recovery framework for partially monitored studies."
1515,La información suministrada por los datos de anillamiento-recuperación permite corregir los sesgos en las estimaciones de supervivencia obtenidos con datos (solo) de captura-recaptura debido al monitoreo parcial.,The information gathered by the ring-recovery data allows to correct the bias in survival estimates obtained with only capture-recapture data due to partial monitoring.
1516,"Además, debido al gran tamaño de la base de datos, el modelo lo presentamos en formulación multinomial, de manera que ofrecemos la expresión explı́cita y eficiente de la verosimilitud ası́ como los estadı́sticos suficientes asociados del modelo integrado propuesto.","Moreover, due to the (big) size of the database, we present it in multinomial formulation, so that we provide the explicit efficient likelihood expression along with the associated sufficient statistics of the integrated model proposed."
1517,"Tanto la corrección del problema de monitoreo parcial (muy extendido en especies coloniales), como la construcción de las m-arrays integradas y la eficiente verosimilitud suponen un paso adelante en este área, tanto desde un punto de vista aplicado como metodológico.","Both the correction of partial monitoring problem (widespread in colonial species) and the construction of the integrated m-arrays along with the efficient likelihood suppose an step forward on this area, either from a practical or methodological perspective."
